企业代号,企业名称,"('金额', 'count')_x","('金额', 'mean')_x","('金额', 'std')_x","('金额', 'min')_x","('金额', '25%')_x","('金额', '50%')_x","('金额', '75%')_x","('金额', 'max')_x","('税额', 'count')_x","('税额', 'mean')_x","('税额', 'std')_x","('税额', 'min')_x","('税额', '25%')_x","('税额', '50%')_x","('税额', '75%')_x","('税额', 'max')_x","('价税合计', 'count')_x","('价税合计', 'mean')_x","('价税合计', 'std')_x","('价税合计', 'min')_x","('价税合计', '25%')_x","('价税合计', '50%')_x","('价税合计', '75%')_x","('价税合计', 'max')_x","('发票状态', 'count')_x","('发票状态', 'unique')_x","('发票状态', 'top')_x","('发票状态', 'freq')_x","('金额', 'count')","('金额', 'mean')","('金额', 'std')","('金额', 'min')","('金额', '25%')","('金额', '50%')","('金额', '75%')","('金额', 'max')","('税额', 'count')","('税额', 'mean')","('税额', 'std')","('税额', 'min')","('税额', '25%')","('税额', '50%')","('税额', '75%')","('税额', 'max')","('价税合计', 'count')","('价税合计', 'mean')","('价税合计', 'std')","('价税合计', 'min')","('价税合计', '25%')","('价税合计', '50%')","('价税合计', '75%')","('价税合计', 'max')","('发票状态', 'count')","('发票状态', 'unique')","('发票状态', 'top')","('发票状态', 'freq')"
E290,***机电有限公司,871.0,6200.473432835818,17535.518450228094,-3940.45,217.265,485.44,3935.74,99568.97,871.0,925.1184730195178,2726.4630974676193,-669.88,15.805,37.96,456.66999999999996,16704.32,871.0,7125.591905855336,20242.566838610965,-4610.33,240.0,535.0,4475.65,115500.0,871,2,有效发票,859,1125.0,17606.112524444437,25748.52270419457,-55931.03,2134.52,5623.93,19055.17,99319.46,1125.0,2606.6420355555583,3896.8970620095197,-8948.97,328.67,868.89,2724.37,16884.33,1125.0,20212.754559999983,29510.952149633013,-64880.0,2448.0,6488.0,22104.0,116203.79,1125,2,有效发票,988
E291,***文业建设工程有限公司,393.0,46243.261348600456,209142.0731010057,-59223.3,431.04,4568.97,91465.52,3840282.86,393.0,5142.5726717557145,16202.575572991489,-1776.7,43.44,174.76,4794.87,192014.14,393.0,51385.834020356226,223004.76574558995,-61000.0,480.0,5000.0,100000.0,4032297.0,393,2,有效发票,372,162.0,72377.61555555555,42559.33788784702,-78258.62,41726.340000000004,96917.93,99789.26,99997.26,162.0,11441.6913580247,6869.6083865474,-12521.38,4683.945,15506.869999999999,15966.28,15999.56,162.0,83819.30691358018,49378.74248704092,-90780.0,47608.255,112424.8,115755.54,115996.82,162,2,有效发票,129
E292,***物流有限公司,335.0,20691.664388059726,29481.01711555584,13.21,417.255,7883.78,28683.56,115323.16,335.0,1969.9060597014904,3253.1162072324814,0.0,19.81,373.0,2209.4049999999997,18451.71,335.0,22661.570447761187,32584.51882783222,14.0,457.5,8770.0,30987.98,133774.87,335,2,有效发票,323,1317.0,9062.071389521754,1822.3923267122336,-7504.5,9433.96,9433.96,9909.09,17517.36,1317.0,676.5111313591505,241.37167289409712,-825.5,566.04,594.34,990.91,1090.09,1317.0,9738.582520880791,1984.1082162816633,-8330.0,10000.0,10000.0,10700.0,18568.4,1317,2,有效发票,1278
E293,***物资有限公司,59.0,143813.30186440685,228673.79143598245,169.81,5062.9349999999995,34983.33,94339.62,834651.66,59.0,20423.31762711864,33848.9001600374,8.62,479.82,5106.84,13427.63,133544.27,59.0,164236.6194915254,262250.71586203057,180.0,5902.75,40930.5,104423.5,968195.93,59,2,有效发票,56,117.0,72368.17675213682,29933.69429200357,7478.63,54970.26,87619.78,91211.33,99534.48,117.0,10706.194786324791,4522.244366353183,1176.21,8795.24,11412.39,14341.21,16738.46,117.0,83074.37153846148,34308.14659921121,8750.0,63765.5,99200.0,103973.8,115460.0,117,2,有效发票,107
E294,个体经营E294 ,867.0,5111.740369088811,16544.95493831959,-9660.19,164.385,270.87,1179.94,98290.6,867.0,598.2247520184542,2277.741173143429,-289.81,5.83,26.44,65.78999999999999,16709.4,867.0,5709.965121107271,18626.513834114678,-9950.0,175.5,300.0,1299.5,115000.0,867,2,有效发票,845,359.0,73499.83601671304,26386.978263614455,-98717.95,60596.15,84203.54,90965.38,99829.06,359.0,11498.453426183847,4489.044101257887,-16782.05,8803.445,12742.3,14820.51,16970.94,359.0,84998.28944289693,30645.282605517205,-115500.0,70297.5,97253.5,105000.0,116800.0,359,2,有效发票,310
E295,***电器设备制造有限公司,854.0,14096.603782201439,45035.49725114846,-23988.25,258.62,468.145,8717.665,927929.35,854.0,2117.9577400468424,6242.764136332402,-4078.0,24.8825,63.58,1280.44,120630.81,854.0,16214.561522248237,51197.32069752959,-28066.25,300.0,534.0,10009.5,1048560.16,854,2,有效发票,818,251.0,67435.47079681279,32271.98143010378,-88426.86,50351.275,79219.64,92856.395,99984.42,251.0,10455.839282868532,4991.324710791343,-11495.49,8014.015,12159.14,14206.39,16997.34,251.0,77891.3100796813,37109.15534998055,-99922.35,58910.985,91927.0,106559.785,116981.76,251,2,有效发票,206
E296,***装饰设计工程有限公司,1544.0,4804.143490932642,16741.525010041994,-97087.38,172.41,308.68,2232.2525,98079.72,1544.0,312.6884326424872,1517.900287841408,-12855.17,7.1850000000000005,27.59,99.7575,14479.45,1544.0,5116.831923575131,17984.17704399059,-100000.0,191.75,332.5,2327.125,104976.0,1544,2,有效发票,1446,252.0,57746.367301587175,55352.82772106292,-99999.0,15083.945,91743.12,99999.0,99999.0,252.0,3866.8491269841275,4257.108933156139,-9999.9,1134.5975,2999.97,8256.88,9999.9,252.0,61613.21642857146,58765.63470883022,-109998.9,16441.5,100000.0,102998.97,109998.9,252,2,有效发票,219
E297,***建筑机械租赁有限公司,50.0,205939.35700000002,182756.69437966112,169.81,105555.5525,170912.715,270481.8725,963362.07,50.0,30439.843000000008,27943.871546661743,10.19,17726.5,26971.765,38079.65,154137.93,50.0,236379.2,210397.9058659961,180.0,123500.0,196490.0,314400.0,1117500.0,50,1,有效发票,50,183.0,82867.16169398907,16040.357403998465,6637.17,79646.02,86062.93,94796.45999999999,99627.35,183.0,12388.499508196715,2819.2664149708744,862.83,11216.81,12654.87,13813.585,16936.65,183.0,95255.66120218579,18536.279740278515,7500.0,90484.0,99447.0,108000.0,116564.0,183,2,有效发票,162
E298,***电器维护服务有限公司,909.0,6105.169328932953,4304.837829272406,-9657.26,1560.07,7966.01,9708.74,27851.72,909.0,312.416600660068,392.22520390455514,-1641.74,98.68,291.26,291.26,4456.28,909.0,6417.58592959296,4533.960668278876,-11299.0,1656.8,8500.0,10000.0,32308.0,909,2,有效发票,902,2813.0,6568.6933416280035,4088.7534464812315,-9707.77,2150.49,9707.77,9707.77,9708.74,2813.0,213.1977106292231,146.95694147543927,-291.23,71.97,291.23,291.26,1150.44,2813.0,6781.891052257378,4213.525271899498,-9999.0,2247.0,9999.0,9999.0,10000.0,2813,2,有效发票,2436
E299,***压缩天然气有限责任公司,592.0,41566.4895945945,115604.61245898,-174093.16,176.99,576.6949999999999,9972.135,884955.75,592.0,4534.005405405405,13436.22702891562,-18535.64,23.01,35.69,679.25,115044.25,592.0,46100.49499999999,128833.36992470275,-192628.8,200.0,600.0,11264.35,1000000.0,592,2,有效发票,570,545.0,41704.181357798436,79525.01251606768,-90490.91,825.69,916.51,81896.55,796460.18,545.0,4632.879009174327,9542.655534512689,-9049.09,78.44,90.45,8700.0,103539.82,545.0,46337.060366972495,88951.65402932007,-99540.0,900.0,999.0,92800.0,900000.0,545,2,有效发票,495
E300,***建设工程有限公司,771.0,19892.153463035047,33108.82924965709,-81973.75,300.88,2106.91,15663.720000000001,154867.25,771.0,1878.7198832684828,3473.977285508795,-9311.64,20.185000000000002,146.04,1568.245,20132.75,771.0,21770.873346303502,36091.8269842294,-91285.39,326.0,2325.0,17700.004999999997,175000.0,771,2,有效发票,747,246.0,81953.3794308943,32441.459438302765,-90089.19,90089.19,91743.12,99838.1,99990.0,246.0,7577.883455284532,3119.0310599097065,-9909.81,8256.88,8256.88,8999.09,9909.81,246.0,89531.26288617888,35511.557855115265,-99999.0,99999.0,100000.0,108823.53,108989.1,246,2,有效发票,223
E301,***企业管理咨询有限公司,3029.0,1413.0175404423962,4948.802832641013,-4741.38,118.28,235.04,556.6,92233.01,3029.0,70.62332452954786,254.97801607416557,-758.62,5.16,15.55,41.38,5094.34,3029.0,1483.6408649719385,5171.294281212685,-5500.0,125.2,255.0,585.0,95000.0,3029,2,有效发票,2971,458.0,36158.6853493449,35468.90150852588,-75000.0,9611.65,20292.28,63943.395000000004,97087.38,458.0,1930.94943231441,2063.251350100296,-4500.0,288.35,1132.08,3056.6,5741.89,458.0,38089.634781659384,37453.003105883225,-79500.0,9900.0,21509.82,67500.0,101440.0,458,2,有效发票,428
E302,***机电设备有限公司,955.0,4144.660565445031,24005.90684780666,-37606.84,148.95,282.1,886.425,365010.34,955.0,491.53247120418865,3486.1601799753676,-6393.16,5.970000000000001,22.53,53.76,61795.73,955.0,4636.193036649215,27421.846077457954,-44000.0,156.5,310.0,965.5,425300.0,955,2,有效发票,899,289.0,35952.62792387545,32137.253357521127,-83206.9,8376.07,22991.45,65562.06,99487.18,289.0,5302.998754325258,4689.143647488356,-10816.9,1322.23,3623.43,9301.72,16912.82,289.0,41255.62667820069,36762.027626422736,-94023.8,9680.0,26810.0,76052.0,116400.0,289,2,有效发票,261
E303,***图书发行有限公司,693.0,4071.4007792207867,37009.26550129393,-264.15,176.99,306.9,389.38,677758.62,693.0,503.63600288600264,5749.342099336611,-15.85,21.86,31.72,57.8,108441.38,693.0,4575.036782106782,42719.16005482454,-280.0,200.0,345.0,440.0,786200.0,693,2,有效发票,682,360.0,46678.00419444444,32128.25600462602,-1568.71,17992.8,49149.595,76521.29999999999,99999.99,360.0,224.6469166666667,1280.6453897753504,0.0,0.0,0.0,0.0,9089.57,360.0,46902.65111111112,32351.93211740639,-1568.71,17992.8,49314.405,76521.29999999999,99999.99,360,2,有效发票,315
E304,***环保科技有限公司,607.0,28437.917924217458,60565.61830998255,-1376.15,1121.65,5660.38,32213.34,379646.02,607.0,3757.612998352551,8924.657355267958,-123.85,67.825,518.32,2491.71,53615.4,607.0,32195.530922570022,69362.86104521617,-1500.0,1181.7,6231.8,33824.0,429000.0,607,2,有效发票,588,1029.0,9604.652342079688,14455.39531114872,57.52,3271.37,7692.3,9401.71,99115.04,1029.0,1444.223245869778,2034.2399782597793,7.48,527.58,1198.9,1518.62,15448.28,1029.0,11048.875587949467,16475.120443627937,65.0,3827.5,8960.0,10935.75,112000.0,1029,2,有效发票,951
E305,***劳务有限公司,590.0,33093.05213559322,129094.03420889674,0.01,199.0975,350.945,1825.975,978833.33,590.0,258.9157796610172,697.2623983373333,0.0,9.8475,30.685000000000002,90.75,2883.5,590.0,33351.96791525423,129320.53730199707,0.01,212.75,397.5,1918.25,980000.0,590,2,有效发票,575,359.0,167224.43835654625,237478.06011002316,-249251.09,90000.0,90090.09,96116.5,970873.79,359.0,9885.421225626731,12660.871035856224,-7477.53,2883.5,9000.0,9909.91,99099.1,359.0,177109.85958217276,246827.27672551747,-256728.62,99000.0,99000.0,100000.0,1000000.0,359,2,有效发票,321
E306,个体经营E306 ,1251.0,2971.7036930455615,12614.91460151197,-38834.95,134.45,252.43,659.74,99568.97,1251.0,283.58234212629867,1553.3199161008502,-1165.05,4.89,13.66,43.175,15931.03,1251.0,3255.2860351718596,14050.735969243446,-40000.0,143.6,276.0,695.0,115500.0,1251,2,有效发票,1225,382.0,36970.24764397904,38318.73828018392,-88495.58,9433.96,19960.85,72913.23749999999,99999.0,382.0,2561.298664921465,3306.2602383228227,-11504.42,424.36,1235.32,4528.3,15840.0,382.0,39531.546308900506,40968.51392894852,-100000.0,10000.0,21319.0,77739.0,114840.0,382,2,有效发票,329
E307,***通信工程有限公司,461.0,6698.892646420821,22830.10125742602,29.13,215.09,373.58,970.87,192233.01,461.0,327.4792190889369,960.6872795799785,0.0,13.63,31.06,105.31,10353.98,461.0,7026.371865509761,23622.015839058455,30.0,230.0,400.0,1079.0,198000.0,461,2,有效发票,452,115.0,63161.60086956519,37364.53538723773,1846.49,19495.15,90909.09,90909.09,97087.38,115.0,5613.512347826083,4031.3096600916124,55.39,584.8499999999999,8256.88,9090.91,9090.91,115.0,68775.11321739129,41243.230529934124,1901.88,20080.0,100000.0,100000.0,100000.0,115,2,有效发票,98
E308,***餐饮文化服务有限公司,514.0,16742.22009727625,26918.36530820445,-9990.0,2733.29,9523.81,9979.0,99999.98,514.0,349.05431906614774,1253.7503882916774,-476.19,0.0,62.78,265.61249999999995,14965.81,514.0,17091.274416342414,27201.94148338128,-10000.0,2881.0,9871.0,10000.0,103000.0,514,2,有效发票,487,2015.0,6521.9729826301045,4049.533251857683,-9707.77,2094.175,9514.56,9707.77,9999.0,2015.0,195.65809925558176,121.48501083102346,-291.23,62.825,285.44,291.23,299.97,2015.0,6717.631081885865,4171.018262665487,-9999.0,2157.0,9800.0,9999.0,10298.97,2015,2,有效发票,1613
E309,个体经营E309 ,986.0,7193.086511156204,16182.85902174,-16068.38,188.8,1315.3049999999998,9708.74,99928.57,986.0,490.318965517242,1661.726513639453,-2731.62,17.48,64.02,291.26,15384.83,986.0,7683.40547667343,17489.11154692983,-18800.0,213.35000000000002,1410.27,10000.0,111540.0,986,2,有效发票,934,211.0,73030.76009478662,33448.19901360702,-57142.86,49769.494999999995,90909.09,97087.38,99082.57,211.0,4245.3508056872015,3097.6674919699567,-2857.14,2352.8149999999996,2912.62,8256.88,9090.91,211.0,77276.11090047393,35294.02232197159,-60000.0,54032.285,100000.0,100000.0,108000.0,211,2,有效发票,172
E310,***律师事务所,1862.0,2044.902610096677,11826.74079745711,-99029.13,172.41,262.93,486.1675,198000.0,1862.0,100.20744360902256,423.5239312837384,-2970.87,11.41,27.795,55.17,9053.78,1862.0,2145.1100537056936,12138.987095374354,-102000.0,200.0,300.0,535.5475,198000.0,1862,2,有效发票,1839,997.0,12116.353901705239,18274.41897798027,-67961.17,3883.5,9433.96,9708.74,97087.38,997.0,485.21296890672073,779.4702013212601,-2038.83,145.63,291.26,566.04,5660.38,997.0,12601.566870611836,18993.871137414324,-70000.0,4000.0,10000.0,10000.0,100000.0,997,2,有效发票,938
E311,***律师事务所,2544.0,812.6929952830175,2517.8024728559503,-3665.43,144.0125,232.76,432.52,62663.72,2544.0,60.639630503144424,204.87778783583815,-261.93,12.27,27.59,43.45,8146.28,2544.0,873.3326257861632,2662.7227025277484,-3885.36,160.0,260.0,470.5,70810.0,2544,2,有效发票,2514,467.0,25552.52586723777,30925.074970135636,-97087.38,9708.74,17475.73,30461.165,97087.38,467.0,766.5748822269818,927.7524719802035,-2912.62,291.26,524.28,913.835,2912.62,467.0,26319.100749464662,31852.82744211176,-100000.0,10000.0,18000.0,31375.0,100000.0,467,2,有效发票,411
E312,***家居用品有限公司,4652.0,17000.819077816086,54895.46181510035,-258620.69,180.48250000000002,688.35,8872.9175,884955.74,4652.0,2305.7450859845235,8020.023873819284,-41379.31,6.46,33.120000000000005,792.45,115044.26,4652.0,19306.56416380051,62811.62570981952,-300000.0,197.71249999999998,728.5,9909.0,1000000.0,4652,2,有效发票,4433,683.0,18595.85341142018,25511.129387272886,-64655.17,8888.89,9664.96,9992.31,99913.79,683.0,2938.9648609077594,3922.729540378206,-10344.83,1481.905,1643.04,1698.69,16196.5,683.0,21534.818272327964,29410.457659407115,-75000.0,10400.0,11308.0,11691.0,115900.0,683,2,有效发票,666
E313,***物流有限公司,331.0,21958.79069486405,38127.197810852624,-13035.34,1280.185,4666.04,19855.935,306896.55,331.0,3305.546404833835,6149.020083153137,-782.12,72.82,370.96,3024.41,49103.45,331.0,25264.33709969788,44239.95994246574,-13817.46,1357.0,4946.0,23231.445,356000.0,331,2,有效发票,325,297.0,47608.05626262627,38022.936540912386,-89189.19,14863.69,46877.4,89150.29,99732.54,297.0,4821.950673400676,3903.626010806381,-9810.81,1563.42,4687.74,8765.52,10900.9,297.0,52430.00693602694,41899.008577859815,-99000.0,16498.7,51565.14,97769.82,110000.0,297,2,有效发票,279
E314,***房地产营销策划有限公司,1249.0,2387.498895116095,12657.725158797613,-1240.7,172.41,256.41,379.3,194174.76,1249.0,97.45887910328241,389.9336766460636,-161.3,13.22,28.63,45.93,5825.24,1249.0,2484.9577742193774,13039.2137747778,-1402.0,200.0,285.0,430.0,200000.0,1249,2,有效发票,1237,127.0,66264.4222047244,35022.86452711931,-87378.64,47050.0,87378.64,96116.5,98415.53,127.0,2002.782519685038,1075.6882092947862,-2621.36,1411.5,2621.36,2883.5,4714.29,127.0,68267.20472440944,36085.91182414512,-90000.0,48461.5,90000.0,99000.0,101368.0,127,2,有效发票,110
E315,***轮胎有限公司,388.0,6545.600077319587,17695.235266583783,-38834.95,173.345,438.35,2850.5550000000003,129380.53,388.0,940.1078608247429,2699.908222881047,-5517.25,14.88,35.56999999999999,256.2325,16854.71,388.0,7485.707938144332,20336.525874162875,-40776.7,200.0,467.9,3025.25,146200.0,388,2,有效发票,376,1580.0,7418.489316455682,3049.1027799107837,-7620.69,5295.935,8992.185000000001,9914.53,9999.14,1580.0,1153.0747468354411,494.3283634241755,-1219.31,811.6375,1295.4,1588.97,1698.56,1580.0,8571.56406329114,3527.821008244441,-8840.0,6137.5,10359.0,11320.0,11690.0,1580,2,有效发票,1533
E316,个体经营E316 ,767.0,3341.655671447195,17650.441136631365,-5162.4,155.885,268.93,1000.0,318690.26,767.0,399.8938070404174,2284.193408305277,-877.6,8.68,27.6,69.48,41429.74,767.0,3741.549478487613,19881.052441151576,-6040.0,170.5,300.0,1114.5,360120.0,767,2,有效发票,754,456.0,26501.677894736808,33331.407646582746,-84525.77,2734.8525,12750.775000000001,45831.39,99993.57,456.0,3895.3431359649103,4862.372016325071,-10988.32,414.885,1819.205,6662.1825,16741.9,456.0,30397.021030701755,38140.644756571186,-95514.09,3172.435,14734.5,52738.35,115845.99,456,2,有效发票,404
E317,***科技有限公司,354.0,5075.811214689264,22445.16062812791,-264.15,122.1,279.61,844.06,316981.13,354.0,330.396327683616,1577.1154349200194,-15.85,5.1375,15.96,55.17,19018.87,354.0,5406.20754237288,23810.58921862293,-280.0,130.85,300.0,952.5,336000.0,354,2,有效发票,347,209.0,33247.93866028709,32666.32126520986,-83557.95,9442.74,22783.02,56603.77,94339.62,209.0,2133.5827272727265,2164.6375263888185,-5013.48,849.06,1487.86,3396.23,12413.79,209.0,35381.52138755981,34688.68033616453,-88571.43,10680.0,24150.0,60000.0,100000.0,209,3,有效发票,171
E318,***商贸有限公司,300.0,3984.8967333333358,12148.539883251915,-86206.88,629.035,2468.3900000000003,3493.6825,97217.96,300.0,302.10806666666656,1501.9762770451082,-13793.12,80.08,157.02,232.89249999999998,13793.12,300.0,4287.0048,13554.233053859502,-100000.0,726.3050000000001,2616.495,3713.5725,104023.64,300,2,有效发票,297,409.0,31568.260097799495,20439.664943856125,-17341.5,18607.49,28908.62,40191.15,96172.0,409.0,4943.018190709048,3235.498743581021,-2948.06,2910.16,4632.61,6288.75,16349.25,409.0,36511.27828850857,23622.8222228034,-20289.56,21648.55,33658.53,46604.68,112521.25,409,2,有效发票,349
E319,个体经营E319 ,182.0,41892.74928571429,36070.495112824196,-6796.12,4972.344999999999,31988.879999999997,78031.77,98666.67,182.0,6508.589065934063,5681.22472058415,-203.88,402.3275,5174.145,11987.755,16773.33,182.0,48401.33835164835,41688.98965231402,-7000.0,5618.75,36623.25,90879.67499999999,115440.0,182,2,有效发票,176,742.0,20058.93994609165,21746.39248829845,-14529.91,5969.2225,11615.82,26874.6025,99314.53,742.0,3203.6039622641542,3563.105115467382,-2470.09,958.75,1761.02,4147.75,16883.47,742.0,23262.543908355783,25289.557584527658,-17000.0,6961.0,13479.310000000001,31214.0,116198.0,742,2,有效发票,691
E320,***建筑设计有限公司,244.0,27927.513237704927,343856.36193452374,0.85,344.3975,526.895,1817.8474999999999,5330000.0,244.0,295.0200409836068,1538.1683638503969,0.0,29.13,55.035,92.2375,20970.87,244.0,28222.53327868853,344030.2390007992,1.0,399.5,587.0,1982.5,5330000.0,244,2,有效发票,231,98.0,92021.27500000002,10629.68797735145,24520.04,94339.62,94339.62,94339.62,94339.62,98.0,5521.279183673473,637.7817755098707,1471.2,5660.38,5660.38,5660.38,5660.38,98.0,97542.55418367348,11267.469752860961,25991.24,100000.0,100000.0,100000.0,100000.0,98,2,有效发票,92
E321,***生物流有限公司,63.0,85249.19206349204,66714.19794418207,-44137.93,38407.765,80245.95,125849.83,273586.18,63.0,13009.275396825395,10213.23946865093,-7062.07,5699.77,12917.09,19696.574999999997,37924.66,63.0,98258.46746031745,76760.73175510371,-51200.0,43978.18,93085.3,145010.625,309152.38,63,2,有效发票,62,427.0,29821.343302107707,31601.05772064066,-99082.57,6238.53,18181.82,52815.41,99099.1,427.0,2955.774051522247,3120.884642666361,-8917.43,613.2049999999999,1818.18,4954.13,10900.9,427.0,32777.11735362999,34701.832078183455,-108000.0,6800.0,20000.0,57784.4,110000.0,427,2,有效发票,365
E322,***装饰工程设计有限公司,904.0,10666.737566371694,29083.1859043143,-13815.38,88.5,342.8,5803.205,499642.86,904.0,1399.0138274336305,3723.859600685187,-2348.62,5.38,33.345,291.26,29042.76,904.0,12065.75139380531,32184.40075439741,-16164.0,98.855,383.135,6496.674999999999,500000.0,904,2,有效发票,884,880.0,12431.051522727284,25200.727693895093,-91743.12,7483.52,8698.28,9572.65,94339.62,880.0,1482.2795000000035,2669.1666675827705,-8256.88,566.04,1266.18,1517.24,13793.1,880.0,13913.331022727276,27755.20579662253,-100000.0,8451.8275,10000.0,10800.0,100000.0,880,2,有效发票,832
E323,***建筑装饰工程有限公司,501.0,9200.729820359296,23561.757086799404,-99999.99,172.41,500.0,7855.58,99999.99,501.0,775.6519161676654,2468.7420795375774,-13000.0,5.09,46.59,291.26,13000.0,501.0,9976.381736526944,25714.86877127591,-112999.99,185.0,500.2,8120.0,112999.99,501,2,有效发票,468,165.0,42315.75266666668,39642.120175884585,1.0,9000.0,9433.96,91743.12,91743.12,165.0,3738.996424242422,3607.7725222111635,0.06,600.0,909.09,8256.88,9090.91,165.0,46054.74909090909,43236.87964283493,1.06,9900.0,10000.0,100000.0,100000.0,165,2,有效发票,117
E324,***汽贸有限公司,1621.0,50947.119475632266,40327.887610119404,-13274.34,7281.55,55370.94,85470.09,422946.54,1621.0,8049.4689759407665,6481.393479481101,-1931.03,679.25,8835.17,13309.4,67671.46,1621.0,58996.588451573094,46737.075468082505,-15000.0,8000.0,64355.0,99300.0,490618.0,1621,2,有效发票,1569,416.0,41079.569543269216,34437.1201082827,-93103.45,7727.7075,43333.78999999999,69080.7525,99397.69,416.0,3716.6252644230776,3863.931000732931,-14896.55,768.0,2723.915,5621.594999999999,16186.32,416.0,44796.19480769234,37543.069088652104,-108000.0,8839.385,46152.604999999996,73973.9725,114389.0,416,2,有效发票,339
E325,***通讯器材有限公司,530.0,60424.37954716985,138771.81533871766,-218.62,916.8175,8435.05,38511.2825,977518.4,530.0,8264.764905660379,19715.88321468417,-28.91,65.9525,1046.6,2910.96,127077.42,530.0,68689.14445283017,157692.7075126772,-218.62,1062.0,9829.15,40930.65,1104595.82,530,2,有效发票,513,4180.0,3022.203583732049,8557.713724183632,-59321.87,512.82,1345.97,3265.52,99999.0,4180.0,404.27742344497295,1084.1864293921044,-3559.31,82.62,204.98000000000002,493.31,16734.25,4180.0,3426.4810071770344,9549.098479284685,-62881.18,599.0,1550.0,3788.0,115171.0,4180,2,有效发票,4001
E326,***包装材料有限公司,286.0,33085.753321678356,31640.14760565681,169.81,8620.69,9734.51,53561.1625,99422.3,286.0,5204.562237762243,5110.01429652738,10.19,1379.31,1461.24,8553.83,16854.71,286.0,38290.315559440554,36708.62226380649,180.0,10000.0,11000.0,62211.715,116000.0,286,2,有效发票,270,198.0,61589.67207070704,33294.69917949362,1592.92,30556.32,65050.83,98938.05,99893.16,198.0,9666.132424242423,5445.281147653261,207.08,4667.7775,10208.474999999999,14606.2675,16981.84,198.0,71255.8044949495,38644.062838817794,1800.0,35669.0,75787.0,111800.0,116875.0,198,2,有效发票,181
E327,个体经营E327 ,480.0,24078.90874999999,32410.68149593094,67.92,128.21,776.28,45347.1375,99502.9,480.0,3641.772729166669,5141.396306950138,2.21,13.79,72.65,6969.3825,16915.5,480.0,27720.681479166673,37427.573829730325,72.0,150.0,815.0,52503.667499999996,116418.4,480,2,有效发票,466,271.0,70724.92232472321,26853.351729412952,-21405.0,52955.575,80743.61,93036.925,99922.41,271.0,11410.28468634687,4485.6137413516535,-3638.84,8315.03,12654.1,15225.845,16986.82,271.0,82135.2070110701,31220.502204097094,-25043.84,61645.7,93528.83,108197.23999999999,116909.23,271,2,有效发票,251
E328,***科技有限公司,465.0,5983.809333333336,17704.783392442376,-1102.58,133.4,467.25,4094.75,99137.93,465.0,763.1974838709682,2245.4957275205984,-176.42,16.91,62.97,533.79,15862.07,465.0,6747.006817204306,19819.86538946429,-1279.0,150.0,528.0,4749.91,115000.0,465,2,有效发票,447,164.0,58259.63737804876,41890.92220465637,-99623.33,31810.475,69473.47,94339.62,99056.6,164.0,5454.725914634145,5277.885621108751,-16935.97,2794.7675,5660.38,6873.8675,16697.77,164.0,63714.363292682916,46051.208052011476,-116559.3,36787.5,79539.5,100000.0,114920.0,164,2,有效发票,144
E329,***园艺有限责任公司,5.0,250.378,41.55011756902739,177.36,264.15,264.15,264.15,282.08,5.0,15.022,2.4930443237134794,10.64,15.85,15.85,15.85,16.92,5.0,265.4,44.043160649526506,188.0,280.0,280.0,280.0,299.0,5,1,有效发票,5,129.0,88706.43682170544,22962.2698137402,1260.0,94690.0,98990.0,99000.0,99992.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,88706.43682170544,22962.2698137402,1260.0,94690.0,98990.0,99000.0,99992.0,129,2,有效发票,124
E330,***酒店管理有限公司,1374.0,2104.2769650655064,4291.0577323623365,-3440.97,162.3075,365.93,1186.035,43025.64,1374.0,131.79718340611385,455.4787635937861,-447.33,7.5725,27.59,80.21000000000001,7314.36,1374.0,2236.0741484716136,4657.939374947615,-3888.3,182.495,411.5,1283.75,50340.0,1374,2,有效发票,1344,7833.0,1065.3011847312541,1950.513001881849,-932.04,247.86,815.53,932.04,9707.77,7833.0,31.959665517681177,58.515609572812366,-27.96,7.44,24.47,27.96,291.23,7833.0,1097.2608502489472,2009.0286113599216,-960.0,255.3,840.0,960.0,9999.0,7833,2,有效发票,7773
E331,***广告有限公司,144.0,8790.059652777778,26413.67517947065,-1503.54,264.15,772.645,4343.1375,247572.82,144.0,548.7127083333337,1574.895041382864,-195.46,15.85,49.754999999999995,288.35,14951.28,144.0,9338.772361111112,27556.39824507467,-1699.0,280.0,819.0,4729.8125,255000.0,144,2,有效发票,139,95.0,66345.07189473687,35899.54624753456,-80188.68,42170.755000000005,84905.66,94339.62,94339.62,95.0,3980.7044210526315,2153.9734539809715,-4811.32,2530.245,5094.34,5660.38,5660.38,95.0,70325.77631578948,38053.51970151383,-85000.0,44701.0,90000.0,100000.0,100000.0,95,2,有效发票,88
E332,***商贸有限公司,837.0,20114.86158900835,81445.01541500032,-716900.83,250.49,533.62,2934.51,810814.44,837.0,2770.8011111111146,12994.299173497018,-114704.13,18.06,56.27,413.79,137838.46,837.0,22885.662700119476,94345.79814964024,-831604.96,268.22,598.0,3388.0,948652.9,837,2,有效发票,817,388.0,80210.47793814425,30492.698510774917,-67344.52,71590.52,96153.85,99358.97,99888.89,388.0,13230.671623711314,5412.423609846846,-4040.67,11623.93,15969.83,16891.03,16981.11,388.0,93441.14956185562,35758.915410632864,-71385.19,83118.375,112500.0,116250.0,116870.0,388,2,有效发票,378
